"questionId","contentUnitId","secondaryDomainSignals","catalog","sceneId","sceneVersion","sceneContentHash","questionContentHash","openingGeometryHash","ageBand","domainId","domainName","conceptId","conceptName","domainConceptMappingMethod","learningObjective","objectiveSource","format","cognitiveDemand","reflectionType","contextZone","sourceSupport","reviewStatus","navigationExposure","changedCueGenuine","changedCueManuallyVerified","evidenceStrength","evidenceRationale"
"exp26-u7-004-q1","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","20844563eb3b617bd4a6523ac2303fc436811188b6078fa8d914b3636d6f1cdf","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q2","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","878449e81e0b805915a4bb62f4bc33a7c6844f0c9706b2eaa58518457f9b891e","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q3","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","56434cf3b1bb2083a8cb16dc9c07605c539eeeba7079e67f9e04567ee4200575","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","sequence","apply-sequence","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q4","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","38a5967ab1f5249ee217238adeb7f3f03312b0ad0eda25c92d7deeab6e5fbd04","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","position","apply-spatial","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q5","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","d3880b77651cd104290a897e36c593fa41116a7c9f08f614683140b38e1d7e51","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q6","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","843fc1dc62cd8bdbb805b4d5574aab7514c173171f91b2ffa9a07015a1a1ba39","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","explain","analyze","required","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q7","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","8bc4bb6a5a3fda34f4e2e1a8017466e32392e41a8c861eb3f29b41bc5050a20e","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","no-open-ai-finding","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q8","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","d4d20456a4a3d864110890fe38cb9ebe7a72bb45bda3ebde5e357b14852c358e","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","multi","apply","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","no-open-ai-finding","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q9","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","6c116b293e5fa555c86427e3eef6b60a9480fb09eec15346318cae0c52d25c43","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","position","apply-spatial","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","no-open-ai-finding","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-004-q10","","","experimental-bank","exp26-u7-004","2","aa039fbb22a5d4c8","a2ed0f5c9b819c480b5f9d45dca3e32a365432f7fae48400d3d62b535941a718","b0aa090bb8d38c4e","U7","hockey-sense","Hockey Sense","unmapped","unmapped","keyword-signal-match","Use boards and faceoff circle to understand a practice instruction.","authored-objective-field","explain","analyze","optional-reflection","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Set-up, game play and rules for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/associations/game-play-rules""}]","no-open-ai-finding","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched hockey-sense, transition-compete"
"exp26-u7-005-q1","","","experimental-bank","exp26-u7-005","2","1b9cee99b06464cd","07f48d312b1e53ca2bdae8162aeec4a42e25ea0116cfefdf11a8d1dc232a54a7","a911763b3ecd5ef5","U7","skating-movement","Skating & Movement","unmapped","unmapped","keyword-signal-match","Recognize a stated practice stop signal.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Skating Skill Development - The Skating Pathway"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/players/essentials/positions-skills/skating""}]","no-open-ai-finding","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched skating-movement, hockey-sense"
"exp26-u7-005-q2","","","experimental-bank","exp26-u7-005","2","1b9cee99b06464cd","7cbd4dadb733b2997893e2617359fcf5535de76284e3c3060d647aaa47834565","a911763b3ecd5ef5","U7","skating-movement","Skating & Movement","unmapped","unmapped","keyword-signal-match","Recognize a stated practice stop signal.","authored-objective-field","multi","apply","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Skating Skill Development - The Skating Pathway"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/players/essentials/positions-skills/skating""}]","no-open-ai-finding","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched skating-movement, hockey-sense"
"exp26-u7-005-q3","","","experimental-bank","exp26-u7-005","2","1b9cee99b06464cd","655d2033b0fe6ae27267623e7b78e7045dcdce5245f92c35ce7e53fe617e4ba8","a911763b3ecd5ef5","U7","skating-movement","Skating & Movement","unmapped","unmapped","keyword-signal-match","Recognize a stated practice stop signal.","authored-objective-field","sequence","apply-sequence","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Skating Skill Development - The Skating Pathway"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/players/essentials/positions-skills/skating""}]","no-open-ai-finding","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched skating-movement, hockey-sense"
"exp26-u7-005-q4","","","experimental-bank","exp26-u7-005","2","1b9cee99b06464cd","f4550b67bde3b6ae4d8bfd7a64b4fe9c8aad2f77f885d3fab2e325617508378d","a911763b3ecd5ef5","U7","skating-movement","Skating & Movement","unmapped","unmapped","keyword-signal-match","Recognize a stated practice stop signal.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Skating Skill Development - The Skating Pathway"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/players/essentials/positions-skills/skating""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched skating-movement, hockey-sense"
"exp26-u7-005-q5","","","experimental-bank","exp26-u7-005","2","1b9cee99b06464cd","06364dcf3a6c10eaaafd6d9be597076d40175583127c7dce81e2b850be85e857","a911763b3ecd5ef5","U7","skating-movement","Skating & Movement","unmapped","unmapped","keyword-signal-match","Recognize a stated practice stop signal.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""Hockey Canada: Fundamental skill development for Timbits U7 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-7/coaches/skills""},{""title"":""Hockey Canada: Skating Skill Development - The Skating Pathway"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/players/essentials/positions-skills/skating""}]","revised-and-rechecked","reachable-in-live-app","false","false","low","Keyword signal only (scene binding missing/stale/needs-taxonomy-review): matched skating-movement, hockey-sense"
