"sceneId","questionId","age","topic","family","type","basis","prompt"
"exp26-u9-006","exp26-u9-006-q7","U9","Scanning","corner-pickup-scan","explain","coaching","Navy2 sees Gold1 closing from the inside. What could Navy2 call to help YOU before the pickup?"
"exp26-u9-006","exp26-u9-006-q8","U9","Scanning","corner-pickup-scan","multi","coaching","If Gold1 wins the puck before YOU, what could Navy2 do?"
"exp26-u9-006","exp26-u9-006-q9","U9","Scanning","corner-pickup-scan","position","coaching","Move Navy2 to offer a shorter pass along the boards once YOU gain control."
"exp26-u9-006","exp26-u9-006-q10","U9","Scanning","corner-pickup-scan","choice","scene","The puck is near where the side boards curve around the end of the rink. What do we call this area?"
"exp26-u9-007","exp26-u9-007-q1","U9","Receiving","wall-reception-pressure","choice","scene","Do YOU control the puck at this freeze?"
"exp26-u9-007","exp26-u9-007-q2","U9","Receiving","wall-reception-pressure","multi","coaching","What can YOU notice before reception?"
"exp26-u9-007","exp26-u9-007-q3","U9","Receiving","wall-reception-pressure","sequence","coaching","Arrange this declared two-stage activity."
"exp26-u9-007","exp26-u9-007-q4","U9","Receiving","wall-reception-pressure","position","coaching","Show a slightly different receiving angle near the boards."
"exp26-u9-007","exp26-u9-007-q5","U9","Receiving","wall-reception-pressure","choice","coaching","Imagine Gold1 comes along the boards instead. What is a useful response?"
"exp26-u9-007","exp26-u9-007-q6","U9","Receiving","wall-reception-pressure","explain","coaching","What can you do before the puck is yours?"
"exp26-u9-007","exp26-u9-007-q7","U9","Receiving","wall-reception-pressure","choice","coaching","Imagine YOU receive the pass and Gold1 then covers the line back to Navy2. What can YOU do?"
"exp26-u9-007","exp26-u9-007-q8","U9","Receiving","wall-reception-pressure","multi","scene","Which two things does this picture actually show?"
"exp26-u9-007","exp26-u9-007-q9","U9","Receiving","wall-reception-pressure","position","coaching","Place YOU where Navy2 would have a new option away from Gold1, after a pass back."
"exp26-u9-007","exp26-u9-007-q10","U9","Receiving","wall-reception-pressure","explain","coaching","If YOU pass the puck back to Navy2, why would YOU keep skating?"
"exp26-u9-008","exp26-u9-008-q1","U9","Passing","closed-pass-lane","choice","scene","Who stands on the intended line to Navy2?"
"exp26-u9-008","exp26-u9-008-q2","U9","Passing","closed-pass-lane","multi","coaching","Which actions can be explored under this activity rule?"
"exp26-u9-008","exp26-u9-008-q3","U9","Passing","closed-pass-lane","position","coaching","Move YOU to explore room away from the blocked line."
"exp26-u9-008","exp26-u9-008-q4","U9","Passing","closed-pass-lane","sequence","coaching","Arrange one response to a blocked plan."
"exp26-u9-008","exp26-u9-008-q5","U9","Passing","closed-pass-lane","choice","coaching","Imagine Gold1 leaves Navy2's line while Navy2 stays available. Could Navy2 become an option again?"
"exp26-u9-008","exp26-u9-008-q6","U9","Passing","closed-pass-lane","explain","coaching","Why is changing your first plan sometimes useful?"
"exp26-u9-008","exp26-u9-008-q7","U9","Passing","closed-pass-lane","choice","coaching","Gold1 stays on the line to Navy2. Which option does this picture already offer?"
"exp26-u9-008","exp26-u9-008-q8","U9","Passing","closed-pass-lane","multi","scene","Which of these can YOU actually see in this picture?"
"exp26-u9-008","exp26-u9-008-q9","U9","Passing","closed-pass-lane","position","coaching","Move Navy3 to a spot that keeps a clear angle to YOU, away from the line Gold1 covers."
"exp26-u9-008","exp26-u9-008-q10","U9","Passing","closed-pass-lane","explain","coaching","How can a covered lane still be useful information?"
"exp26-u9-009","exp26-u9-009-q1","U9","Possession changes","turnover-recognition","choice","scene","Which team has the puck now?"
"exp26-u9-009","exp26-u9-009-q2","U9","Possession changes","turnover-recognition","multi","scene","Which players should YOU distinguish?"
"exp26-u9-009","exp26-u9-009-q3","U9","Possession changes","turnover-recognition","sequence","coaching","Arrange a simple reset after possession changes."
"exp26-u9-009","exp26-u9-009-q4","U9","Possession changes","turnover-recognition","position","coaching","Find a place nearer the new play where YOU can still see Gold1 and Navy2."
"exp26-u9-009","exp26-u9-009-q5","U9","Possession changes","turnover-recognition","choice","coaching","Imagine Navy2 wins the puck back. What should YOU update first?"
"exp26-u9-009","exp26-u9-009-q6","U9","Possession changes","turnover-recognition","explain","coaching","What mistake could happen if you kept thinking YOU had the puck?"
"exp26-u9-009","exp26-u9-009-q7","U9","Possession changes","turnover-recognition","choice","coaching","Imagine Gold1 keeps the puck and skates toward the end navy defends. What comes first for YOU?"
"exp26-u9-009","exp26-u9-009-q8","U9","Possession changes","turnover-recognition","multi","scene","Which of these does the picture show right now?"
"exp26-u9-009","exp26-u9-009-q9","U9","Possession changes","turnover-recognition","position","coaching","Move YOU to a spot between Gold1 and the end navy defends."
"exp26-u9-009","exp26-u9-009-q10","U9","Possession changes","turnover-recognition","explain","coaching","Navy2 is across the ice from YOU. How can that change what YOU watch and what Navy2 watches?"
"exp26-u9-010","exp26-u9-010-q1","U9","Skating awareness","backward-view-awareness","choice","scene","Which way does the coach say YOU are moving?"
"exp26-u9-010","exp26-u9-010-q2","U9","Skating awareness","backward-view-awareness","choice","scene","Which player is ahead of the way YOU face?"
"exp26-u9-010","exp26-u9-010-q3","U9","Skating awareness","backward-view-awareness","multi","coaching","What can this exercise ask you to notice?"
"exp26-u9-010","exp26-u9-010-q4","U9","Skating awareness","backward-view-awareness","position","coaching","Show another practice position a little farther back while facing the play."
"exp26-u9-010","exp26-u9-010-q5","U9","Skating awareness","backward-view-awareness","choice","coaching","Imagine Gold1 changes direction. What could you do before another movement?"
"exp26-u9-010","exp26-u9-010-q6","U9","Skating awareness","backward-view-awareness","explain","coaching","What is different about facing a direction and moving in that direction?"
"exp26-u9-010","exp26-u9-010-q7","U9","Skating awareness","backward-view-awareness","choice","coaching","Gold1 gets too close for comfortable backward movement. What could help in this practice?"
"exp26-u9-010","exp26-u9-010-q8","U9","Skating awareness","backward-view-awareness","multi","coaching","What should YOU check when turning to move back faster?"
"exp26-u9-010","exp26-u9-010-q9","U9","Skating awareness","backward-view-awareness","position","coaching","Move Navy2 to a waiting spot behind YOU that leaves the straight retreat lane clear."
"exp26-u9-010","exp26-u9-010-q10","U9","Skating awareness","backward-view-awareness","explain","coaching","How could Navy2 help YOU notice space behind without taking over your looking?"
"exp26-u9-011","exp26-u9-011-q1","U9","Possession changes","blocked-pass-loose-puck","choice","scene","Did the pass finish with YOU controlling it?"
"exp26-u9-011","exp26-u9-011-q2","U9","Possession changes","blocked-pass-loose-puck","multi","scene","Which facts are present now?"
"exp26-u9-011","exp26-u9-011-q3","U9","Possession changes","blocked-pass-loose-puck","sequence","scene","Order the supplied puck events."
"exp26-u9-011","exp26-u9-011-q4","U9","Possession changes","blocked-pass-loose-puck","position","coaching","Show a nearby place from which YOU could approach the loose puck."
"exp26-u9-011","exp26-u9-011-q5","U9","Possession changes","blocked-pass-loose-puck","choice","coaching","Imagine Gold1 controls it first. Which plan needs to change?"
"exp26-u9-011","exp26-u9-011-q6","U9","Possession changes","blocked-pass-loose-puck","explain","coaching","Why is an attempted pass different from a completed pass?"
"exp26-u9-011","exp26-u9-011-q7","U9","Possession changes","blocked-pass-loose-puck","multi","coaching","If Gold1 controls the loose puck first, which responses could help Navy defend?"
"exp26-u9-011","exp26-u9-011-q8","U9","Possession changes","blocked-pass-loose-puck","multi","scene","Which statements does the briefing actually tell us?"
"exp26-u9-011","exp26-u9-011-q9","U9","Possession changes","blocked-pass-loose-puck","position","coaching","Move Navy2 closer to YOU to offer support if YOU collect the puck."
"exp26-u9-011","exp26-u9-011-q10","U9","Possession changes","blocked-pass-loose-puck","explain","coaching","After YOU collect it, why might a pass back to Navy2 help against Gold2 ahead?"
"exp26-u9-012","exp26-u9-012-q1","U9","Off-puck support","support-under-double-pressure","choice","scene","How many gold players are close to Navy2?"
"exp26-u9-012","exp26-u9-012-q2","U9","Off-puck support","support-under-double-pressure","multi","scene","Which players are navy support without the puck?"
"exp26-u9-012","exp26-u9-012-q3","U9","Off-puck support","support-under-double-pressure","position","coaching","Explore another outlet angle behind the concentrated pressure."
"exp26-u9-012","exp26-u9-012-q4","U9","Off-puck support","support-under-double-pressure","sequence","coaching","Arrange one support response to this crowding."
"exp26-u9-012","exp26-u9-012-q5","U9","Off-puck support","support-under-double-pressure","choice","coaching","Imagine Gold2 leaves Navy2 to cover YOU. What should you notice?"
"exp26-u9-012","exp26-u9-012-q6","U9","Off-puck support","support-under-double-pressure","explain","coaching","How might helping Navy2 differ from skating beside Navy2?"
"exp26-u9-012","exp26-u9-012-q7","U9","Off-puck support","support-under-double-pressure","choice","coaching","If Gold2 shifts across to Gold1's side of Navy2, which space could open?"
"exp26-u9-012","exp26-u9-012-q8","U9","Off-puck support","support-under-double-pressure","multi","scene","Which two things are true in this freeze?"
"exp26-u9-012","exp26-u9-012-q9","U9","Off-puck support","support-under-double-pressure","position","coaching","Move Navy3 to a support spot on the opposite side from YOU, behind the two gold players."
"exp26-u9-012","exp26-u9-012-q10","U9","Off-puck support","support-under-double-pressure","explain","coaching","What could tell YOU that your support spot is no longer useful?"
"exp26-u9-013","exp26-u9-013-q1","U9","Game routines","half-ice-shift-change","choice","scene","Who must release the puck at this instant?"
"exp26-u9-013","exp26-u9-013-q2","U9","Game routines","half-ice-shift-change","multi","coaching","Which instructions belong to this named routine?"
"exp26-u9-013","exp26-u9-013-q3","U9","Game routines","half-ice-shift-change","sequence","scene","Arrange the declared change sequence."
"exp26-u9-013","exp26-u9-013-q4","U9","Game routines","half-ice-shift-change","choice","scene","Does the whole game stop for this stated change?"
"exp26-u9-013","exp26-u9-013-q5","U9","Game routines","half-ice-shift-change","choice","coaching","Imagine a different practice says whistle means stop and listen. Which instruction applies there?"
"exp26-u9-013","exp26-u9-013-q6","U9","Game routines","half-ice-shift-change","explain","coaching","How can you know which whistle routine the coach is using?"
"exp26-u9-013","exp26-u9-013-q7","U9","Game routines","half-ice-shift-change","choice","coaching","For the next branch, imagine Gold1 reaches the puck after YOU release it. In this change routine, what should YOU do?"
"exp26-u9-013","exp26-u9-013-q8","U9","Game routines","half-ice-shift-change","multi","coaching","What helps the next unit take its turn in this activity?"
"exp26-u9-013","exp26-u9-013-q9","U9","Game routines","half-ice-shift-change","choice","scene","The picture does not show the bench or the waiting area. What does it show right now?"
"exp26-u9-013","exp26-u9-013-q10","U9","Game routines","half-ice-shift-change","explain","coaching","Why should YOU leave after the signal even when the attacking end is nearby?"
"exp26-u9-014","exp26-u9-014-q1","U9","Game routines","half-ice-goalie-restart","choice","scene","Who controls the restart puck in the current picture?"
"exp26-u9-014","exp26-u9-014-q2","U9","Game routines","half-ice-goalie-restart","choice","scene","What named area is beside this restart?"
"exp26-u9-014","exp26-u9-014-q3","U9","Game routines","half-ice-goalie-restart","sequence","scene","Order the stated restart events."
"exp26-u9-014","exp26-u9-014-q4","U9","Game routines","half-ice-goalie-restart","position","coaching","Move YOU away to give the restarting team room."
"exp26-u9-014","exp26-u9-014-q5","U9","Game routines","half-ice-goalie-restart","multi","coaching","What should YOU pay attention to before resuming?"
"exp26-u9-014","exp26-u9-014-q6","U9","Game routines","half-ice-goalie-restart","explain","coaching","Why do you need to give Gold1 room before play continues?"
"exp26-u9-014","exp26-u9-014-q7","U9","Game routines","half-ice-goalie-restart","choice","coaching","Gold1 starts moving with the restart puck while YOU are still backing away. What guides YOUR next action?"
"exp26-u9-014","exp26-u9-014-q8","U9","Game routines","half-ice-goalie-restart","multi","coaching","During the retreat, what should YOU keep track of?"
"exp26-u9-014","exp26-u9-014-q9","U9","Game routines","half-ice-goalie-restart","choice","scene","Which net does gold attack in this activity?"
